lineage_id,analytical_record_id,kpi_id,source_dataset,source_record_id,transformation_name,calculation_run_id,created_at
LIN-C93B4D56,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260113,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260113,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.483431
LIN-F6EAAD43,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260114,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260114,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.484165
LIN-45DB02B7,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260114,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260114,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.484778
LIN-8179921B,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260115,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260115,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.485489
LIN-37877997,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260115,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260115,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.486106
LIN-EEEC0271,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260116,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260116,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.486757
LIN-18BC3E2A,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260116,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260116,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.487488
LIN-9D5B2DDC,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260117,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260117,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.488229
LIN-3863F2DB,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260117,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260117,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.488934
LIN-FECFAAAA,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260118,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260118,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.489641
LIN-A63FB503,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260118,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260118,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.490273
LIN-052A483D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260119,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260119,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.490935
LIN-8F64A5E5,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260119,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260119,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.491566
LIN-D927ADDB,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260120,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260120,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.492247
LIN-5B3DB544,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260120,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260120,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.492869
LIN-EDB6B42A,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260121,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260121,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.493850
LIN-31A5F851,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260121,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260121,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.496929
LIN-295608F5,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260122,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260122,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.498139
LIN-9FE8C699,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260122,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260122,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.498967
LIN-C3B0739D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260123,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260123,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.499734
LIN-AFE1F764,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260123,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260123,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.500456
LIN-3123C60A,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260124,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260124,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.501231
LIN-047EC783,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260124,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260124,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.501899
LIN-9DFC70A4,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260125,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260125,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.502624
LIN-0097AB0F,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260125,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260125,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.503319
LIN-0BD0342E,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260126,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260126,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.504019
LIN-29B77791,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260126,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260126,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.504623
LIN-E9164F7F,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260127,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260127,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.505322
LIN-4E67A3F6,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260127,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260127,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.505935
LIN-608ACE68,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260128,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260128,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.506574
LIN-874C6052,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260128,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260128,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.507233
LIN-685EDC40,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260129,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260129,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.507886
LIN-064FF58E,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260129,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260129,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.508492
LIN-A4EDF273,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260130,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260130,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.509196
LIN-697F15BD,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260130,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260130,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.509845
LIN-0812380F,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260131,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260131,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.510977
LIN-AB40DBB0,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260131,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260131,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.511985
LIN-24957BF5,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260201,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260201,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.512832
LIN-40A2D246,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260201,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260201,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.513542
LIN-10CD3B91,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260202,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260202,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.514266
LIN-EDDF76CE,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260202,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260202,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.514929
LIN-859C2422,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260203,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260203,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.515658
LIN-5EC2A04C,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260203,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260203,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.516275
LIN-3BA27340,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260204,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260204,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.516938
LIN-F5A57632,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260204,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260204,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.517557
LIN-0EF85D40,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260205,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260205,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.518262
LIN-E84DE39B,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260205,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260205,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.518971
LIN-3D071581,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260206,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260206,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.519695
LIN-957C5119,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260206,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260206,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.520295
LIN-534FB999,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260207,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260207,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.520977
LIN-4D8F24F0,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260207,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260207,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.521577
LIN-A6895E0B,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260208,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260208,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.522208
LIN-8CD19718,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260208,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260208,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.522844
LIN-3FEAC282,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260209,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260209,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.523506
LIN-1C4B3398,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260209,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260209,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.524125
LIN-F2541A18,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260210,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260210,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.524782
LIN-8E8915E7,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260210,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260210,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.525429
LIN-ADFADBFC,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260211,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260211,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.526095
LIN-E6153FD3,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260211,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260211,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.526899
LIN-05636435,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260212,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260212,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.528652
LIN-EC1F72BE,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260212,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260212,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.530850
LIN-1551AFEE,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260213,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260213,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.531848
LIN-9C545848,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260213,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260213,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.532658
LIN-12E86D77,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260214,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260214,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.533441
LIN-DCE32E64,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260214,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260214,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.534175
LIN-95EA9C96,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260215,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260215,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.534959
LIN-2D2629B6,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260215,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260215,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.535667
LIN-2BF0DC23,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260216,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260216,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.536381
LIN-4A7BCD91,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260216,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260216,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.537060
LIN-115B62F3,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260217,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260217,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.537796
LIN-E92A6AF1,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260217,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260217,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.538470
LIN-8F18EA4D,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260218,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260218,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.539196
LIN-2026C9A1,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260218,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260218,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.539885
LIN-B3163279,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260219,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260219,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.540623
LIN-AAC2007E,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260219,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260219,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.541301
LIN-F03B2BEC,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260220,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260220,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.541997
LIN-B3FE5A35,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260220,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260220,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.542677
LIN-97DC5375,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260221,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260221,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.544241
LIN-9873AC79,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260221,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260221,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.546673
LIN-E844FAD5,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260222,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260222,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.548051
LIN-CD1D29D7,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260222,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260222,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.548944
LIN-A2748792,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260223,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260223,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.549658
LIN-3B1CB19D,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260223,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260223,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.550268
LIN-573BB92B,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260224,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260224,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.550972
LIN-37BC5A95,AKPI-kpi_002-HOSP-001-DEPT-ADM-20260224,kpi_002,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260224,calculate_kpi_002,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.551576
LIN-A879D600,AKPI-kpi_001-HOSP-001-DEPT-ADM-20260225,kpi_001,processed_operational_daily,OPD-HOSP-001-DEPT-ADM-20260225,calculate_kpi_001,WF-KPI-AE9BC170EF5F,2026-07-27T10:44:26.552248
