scenario_run_id,approval_package_id,episode_id,scenario_template_id,comparator_id,comparator_type,scenario_family,scenario_mode,scenario_run_timestamp,engine_version,baseline_id,baseline_status,baseline_value,baseline_unit,baseline_reference_date,baseline_data_completeness,assumption_set_id,assumption_profile,assumption_values_json,assumption_validation_status,assumption_warning_count,primary_kpi_id,baseline_primary_kpi_value,scenario_primary_kpi_value,absolute_change,percentage_change,direction_of_change,operational_interpretation,affected_supporting_kpis,supporting_kpi_result_status,contradiction_severity,provisional_warning,causality_status,final_scenario_confidence,governance_warning,scenario_execution_status,management_review_required,source_file_list,source_record_id_list,recommendation_ids,evidence_pack_ids,calculation_rule_id,comparator_config_version,assumption_config_version
SR-BL-8967EE194089397D-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260116,EP-HOSP-001-DEPT-ADM-kpi_001-20260116,SCEN-STAFF-001,COMP-HIGH-001,Higher Intensity,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.722443,2C-2C-1.0,BL-8967EE194089397D,Available with Conditions,80.0,Percent,2026-01-16,50.0,staffing-default,,"{""additional_staff_count"": 4.0, ""temporary_staff_count"": 3.0, ""staff_reassignment_count"": 2.0, ""uncovered_shift_reduction_pct"": 20.0, ""intervention_duration_days"": 30.0}",All Valid,0,kpi_001,80.0,100.0,9.0,20.0,Increase,Staffing coverage adjusted from 80.00% to 100.00%. Adjusted available staff: 21.0 (required: 15.0).,[],,No Contradiction,False,Not Confirmed,Low,Staffing coverage capped at 100.0%.,Completed,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260116'],['REC-CASE-DEPT-ADM-20260116-OPT1'],[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-39B86971C6CEAA6C-,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260116,EP-HOSP-001-DEPT-ADM-kpi_001-20260116,,-BLOCKED,Baseline,Monitoring-Only or Validation Scenario,Monitoring Only,2026-07-28T14:58:28.494705+00:00,2C-2C-1.0,BL-39B86971C6CEAA6C,Available with Conditions,80.0,Percent,2026-01-16,50.0,,,{},,0,kpi_001,80.0,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'Monitoring-Only or Validation Scenario' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260116'],[],[],,,
SR-BL-D6ADC7A9999608EF-,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260209,EP-HOSP-001-DEPT-ADM-kpi_001-20260209,,-BLOCKED,Baseline,No-Action or Baseline Comparator,No-Action Comparator,2026-07-28T14:58:28.494705+00:00,2C-2C-1.0,BL-D6ADC7A9999608EF,Available with Conditions,77.77777777777779,Percent,2026-02-09,50.0,,,{},,0,kpi_001,77.77777777777779,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'No-Action or Baseline Comparator' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260209'],[],[],,,
SR-BL-DC41AA9F364EC81B-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260209,EP-HOSP-001-DEPT-ADM-kpi_001-20260209,SCEN-STAFF-001,COMP-BASE-001,Baseline,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.731798,2C-2C-1.0,BL-DC41AA9F364EC81B,Available with Conditions,77.77777777777779,Percent,2026-02-09,50.0,staffing-default,,{},All Valid,0,kpi_001,77.77777777777779,77.77777777777779,0.0,0.0,No Change,Staffing coverage adjusted from 77.78% to 77.78%. Adjusted available staff: 14.0 (required: 18.0).,[],,No Contradiction,False,Not Confirmed,Low,,Completed,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260209'],['REC-CASE-DEPT-ADM-20260209-OPT1'],[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-DC41AA9F364EC81B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260209,EP-HOSP-001-DEPT-ADM-kpi_001-20260209,SCEN-STAFF-001,COMP-CONS-001,Conservative,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.735836,2C-2C-1.0,BL-DC41AA9F364EC81B,Available with Conditions,77.77777777777779,Percent,2026-02-09,50.0,staffing-default,,"{""additional_staff_count"": 1.0, ""temporary_staff_count"": 1.0, ""staff_reassignment_count"": 0.0, ""uncovered_shift_reduction_pct"": 0.0, ""intervention_duration_days"": 7.0}",All Valid,0,kpi_001,77.77777777777779,88.88888888888889,2.0,11.1111111111111,Increase,Staffing coverage adjusted from 77.78% to 88.89%. Adjusted available staff: 16.0 (required: 18.0).,[],,No Contradiction,False,Not Confirmed,Low,,Completed,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260209'],['REC-CASE-DEPT-ADM-20260209-OPT1'],[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-DC41AA9F364EC81B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260209,EP-HOSP-001-DEPT-ADM-kpi_001-20260209,SCEN-STAFF-001,COMP-EXP-001,Expected,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.739658,2C-2C-1.0,BL-DC41AA9F364EC81B,Available with Conditions,77.77777777777779,Percent,2026-02-09,50.0,staffing-default,,"{""additional_staff_count"": 2.0, ""temporary_staff_count"": 2.0, ""staff_reassignment_count"": 1.0, ""uncovered_shift_reduction_pct"": 10.0, ""intervention_duration_days"": 14.0}",All Valid,0,kpi_001,77.77777777777779,100.0,5.0,22.222222222222214,Increase,Staffing coverage adjusted from 77.78% to 100.00%. Adjusted available staff: 19.0 (required: 18.0).,[],,No Contradiction,False,Not Confirmed,Low,Staffing coverage capped at 100.0%.,Completed,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260209'],['REC-CASE-DEPT-ADM-20260209-OPT1'],[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-DC41AA9F364EC81B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260209,EP-HOSP-001-DEPT-ADM-kpi_001-20260209,SCEN-STAFF-001,COMP-HIGH-001,Higher Intensity,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.744430,2C-2C-1.0,BL-DC41AA9F364EC81B,Available with Conditions,77.77777777777779,Percent,2026-02-09,50.0,staffing-default,,"{""additional_staff_count"": 4.0, ""temporary_staff_count"": 3.0, ""staff_reassignment_count"": 2.0, ""uncovered_shift_reduction_pct"": 20.0, ""intervention_duration_days"": 30.0}",All Valid,0,kpi_001,77.77777777777779,100.0,9.0,22.222222222222214,Increase,Staffing coverage adjusted from 77.78% to 100.00%. Adjusted available staff: 23.0 (required: 18.0).,[],,No Contradiction,False,Not Confirmed,Low,Staffing coverage capped at 100.0%.,Completed,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260209'],['REC-CASE-DEPT-ADM-20260209-OPT1'],[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-70133AFA8D93E01B-,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260209,EP-HOSP-001-DEPT-ADM-kpi_001-20260209,,-BLOCKED,Baseline,Monitoring-Only or Validation Scenario,Monitoring Only,2026-07-28T14:58:28.494705+00:00,2C-2C-1.0,BL-70133AFA8D93E01B,Available with Conditions,77.77777777777779,Percent,2026-02-09,50.0,,,{},,0,kpi_001,77.77777777777779,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'Monitoring-Only or Validation Scenario' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260209'],[],[],,,
SR-BL-BC5DDA2FCB098382-,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260328,EP-HOSP-001-DEPT-ADM-kpi_001-20260328,,-BLOCKED,Baseline,No-Action or Baseline Comparator,No-Action Comparator,2026-07-28T14:58:28.494705+00:00,2C-2C-1.0,BL-BC5DDA2FCB098382,Available with Conditions,84.55182072829132,Percent,2026-04-01,50.0,,,{},,0,kpi_001,84.55182072829132,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'No-Action or Baseline Comparator' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_workforce_kpi_daily.csv'],"['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260328', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260329', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260330', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260331', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260401']",[],[],,,
SR-BL-3048F5335B1741BC-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260328,EP-HOSP-001-DEPT-ADM-kpi_001-20260328,SCEN-STAFF-001,COMP-BASE-001,Baseline,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.756270,2C-2C-1.0,BL-3048F5335B1741BC,Available with Conditions,84.55182072829132,Percent,2026-04-01,50.0,staffing-default,,{},All Valid,0,kpi_001,84.55182072829132,84.33734939759036,0.0,-0.21447133070095958,Decrease,Staffing coverage adjusted from 84.55% to 84.34%. Adjusted available staff: 14.0 (required: 16.6).,[],,No Contradiction,False,Not Confirmed,Low,,Completed,False,['analytical_workforce_kpi_daily.csv'],"['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260328', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260329', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260330', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260331', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260401']","['REC-CASE-DEPT-ADM-20260328-OPT1', 'REC-CASE-DEPT-ADM-20260329-OPT1', 'REC-CASE-DEPT-ADM-20260401-OPT1']",[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-3048F5335B1741BC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260328,EP-HOSP-001-DEPT-ADM-kpi_001-20260328,SCEN-STAFF-001,COMP-CONS-001,Conservative,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.761312,2C-2C-1.0,BL-3048F5335B1741BC,Available with Conditions,84.55182072829132,Percent,2026-04-01,50.0,staffing-default,,"{""additional_staff_count"": 1.0, ""temporary_staff_count"": 1.0, ""staff_reassignment_count"": 0.0, ""uncovered_shift_reduction_pct"": 0.0, ""intervention_duration_days"": 7.0}",All Valid,0,kpi_001,84.55182072829132,96.38554216867469,2.0,11.833721440383371,Increase,Staffing coverage adjusted from 84.55% to 96.39%. Adjusted available staff: 16.0 (required: 16.6).,[],,No Contradiction,False,Not Confirmed,Low,,Completed,False,['analytical_workforce_kpi_daily.csv'],"['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260328', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260329', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260330', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260331', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260401']","['REC-CASE-DEPT-ADM-20260328-OPT1', 'REC-CASE-DEPT-ADM-20260329-OPT1', 'REC-CASE-DEPT-ADM-20260401-OPT1']",[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-3048F5335B1741BC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260328,EP-HOSP-001-DEPT-ADM-kpi_001-20260328,SCEN-STAFF-001,COMP-EXP-001,Expected,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.765752,2C-2C-1.0,BL-3048F5335B1741BC,Available with Conditions,84.55182072829132,Percent,2026-04-01,50.0,staffing-default,,"{""additional_staff_count"": 2.0, ""temporary_staff_count"": 2.0, ""staff_reassignment_count"": 1.0, ""uncovered_shift_reduction_pct"": 10.0, ""intervention_duration_days"": 14.0}",All Valid,0,kpi_001,84.55182072829132,100.0,5.0,15.448179271708682,Increase,Staffing coverage adjusted from 84.55% to 100.00%. Adjusted available staff: 19.0 (required: 16.6).,[],,No Contradiction,False,Not Confirmed,Low,Staffing coverage capped at 100.0%.,Completed,False,['analytical_workforce_kpi_daily.csv'],"['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260328', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260329', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260330', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260331', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260401']","['REC-CASE-DEPT-ADM-20260328-OPT1', 'REC-CASE-DEPT-ADM-20260329-OPT1', 'REC-CASE-DEPT-ADM-20260401-OPT1']",[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-3048F5335B1741BC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260328,EP-HOSP-001-DEPT-ADM-kpi_001-20260328,SCEN-STAFF-001,COMP-HIGH-001,Higher Intensity,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.769542,2C-2C-1.0,BL-3048F5335B1741BC,Available with Conditions,84.55182072829132,Percent,2026-04-01,50.0,staffing-default,,"{""additional_staff_count"": 4.0, ""temporary_staff_count"": 3.0, ""staff_reassignment_count"": 2.0, ""uncovered_shift_reduction_pct"": 20.0, ""intervention_duration_days"": 30.0}",All Valid,0,kpi_001,84.55182072829132,100.0,9.0,15.448179271708682,Increase,Staffing coverage adjusted from 84.55% to 100.00%. Adjusted available staff: 23.0 (required: 16.6).,[],,No Contradiction,False,Not Confirmed,Low,Staffing coverage capped at 100.0%.,Completed,False,['analytical_workforce_kpi_daily.csv'],"['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260328', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260329', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260330', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260331', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260401']","['REC-CASE-DEPT-ADM-20260328-OPT1', 'REC-CASE-DEPT-ADM-20260329-OPT1', 'REC-CASE-DEPT-ADM-20260401-OPT1']",[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
SR-BL-5321F55DF7C730EE-,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260328,EP-HOSP-001-DEPT-ADM-kpi_001-20260328,,-BLOCKED,Baseline,Monitoring-Only or Validation Scenario,Monitoring Only,2026-07-28T14:58:28.494705+00:00,2C-2C-1.0,BL-5321F55DF7C730EE,Available with Conditions,84.55182072829132,Percent,2026-04-01,50.0,,,{},,0,kpi_001,84.55182072829132,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'Monitoring-Only or Validation Scenario' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_workforce_kpi_daily.csv'],"['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260328', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260329', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260330', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260331', 'AKPI-kpi_001-HOSP-001-DEPT-ADM-20260401']",[],[],,,
SR-BL-D2B7A0571B895508-,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,EP-HOSP-001-DEPT-ADM-kpi_001-20260410,,-BLOCKED,Baseline,No-Action or Baseline Comparator,No-Action Comparator,2026-07-28T14:58:28.494705+00:00,2C-2C-1.0,BL-D2B7A0571B895508,Available with Conditions,83.33333333333334,Percent,2026-04-10,50.0,,,{},,0,kpi_001,83.33333333333334,,,,Uncertain,,[],,No Contradiction,False,Not Confirmed,Insufficient Evidence,Scenario family 'No-Action or Baseline Comparator' is not supported for quantitative modelling.,Blocked — Unsupported Family,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260410'],[],[],,,
SR-BL-EB935D17ADFCF500-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-ADM-kpi_001-20260410,EP-HOSP-001-DEPT-ADM-kpi_001-20260410,SCEN-STAFF-001,COMP-BASE-001,Baseline,Staffing Coverage Adjustment,Baseline,2026-07-28T14:58:57.776228,2C-2C-1.0,BL-EB935D17ADFCF500,Available with Conditions,83.33333333333334,Percent,2026-04-10,50.0,staffing-default,,{},All Valid,0,kpi_001,83.33333333333334,83.33333333333334,0.0,0.0,No Change,Staffing coverage adjusted from 83.33% to 83.33%. Adjusted available staff: 15.0 (required: 18.0).,[],,No Contradiction,False,Not Confirmed,Low,,Completed,False,['analytical_workforce_kpi_daily.csv'],['AKPI-kpi_001-HOSP-001-DEPT-ADM-20260410'],['REC-CASE-DEPT-ADM-20260410-OPT1'],[],staffing-coverage-adjustment,2C-2B-1.0,2C-2B-1.0
